No accelerated colorspace conversion found from yuv420p to bgr24.
time base :  1/90000
Image 2024-03-07_14-47-06-264733.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-06-331467.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-06-398200.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-06-464933.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-06-531667.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-06-598400.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-06-665133.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-06-731867.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-06-798600.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-06-865333.png saved in 0.13s (Img: 0.13s, Coords: 0.00s)
Image 2024-03-07_14-47-06-932067.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-06-998800.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-065533.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-132267.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-07-199000.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-07-265733.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-332467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-399200.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-465933.png saved in 0.15s (Img: 0.14s, Coords: 0.00s)
Image 2024-03-07_14-47-07-532667.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-599400.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-07-666133.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-07-732867.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-07-799600.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-07-866333.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-07-933067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-07-999800.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-066533.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-133267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-200000.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-266733.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-333467.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-400200.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-466933.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-533667.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-08-600400.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-08-667133.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-08-733867.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-08-800600.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-08-867333.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-08-934067.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-000800.png saved in 0.16s (Img: 0.15s, Coords: 0.00s)
Image 2024-03-07_14-47-09-067533.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-09-134267.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-201000.png saved in 0.08s (Img: 0.07s, Coords: 0.00s)
Image 2024-03-07_14-47-09-267733.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-334467.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-401200.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-467933.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-534667.png saved in 0.08s (Img: 0.07s, Coords: 0.00s)
Image 2024-03-07_14-47-09-601400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-668133.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-734867.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-801600.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-868333.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-09-935067.png saved in 0.14s (Img: 0.14s, Coords: 0.00s)
Image 2024-03-07_14-47-10-001800.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-10-068533.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-10-135267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-10-202000.png saved in 0.15s (Img: 0.14s, Coords: 0.00s)
Image 2024-03-07_14-47-10-268733.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-10-335467.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-10-402200.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-10-468933.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-10-535667.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-10-602400.png saved in 0.11s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-10-669133.png saved in 0.39s (Img: 0.39s, Coords: 0.00s)
Image 2024-03-07_14-47-10-735867.png saved in 0.15s (Img: 0.15s, Coords: 0.00s)
Image 2024-03-07_14-47-10-802600.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-10-869333.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-10-936067.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-11-002800.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-11-069533.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-11-136267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-11-203000.png saved in 0.18s (Img: 0.18s, Coords: 0.00s)
Image 2024-03-07_14-47-11-269733.png saved in 0.49s (Img: 0.48s, Coords: 0.00s)
Image 2024-03-07_14-47-11-336467.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-11-403200.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-11-469933.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-11-536667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-11-603400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-11-670133.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-11-736867.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-11-803600.png saved in 0.13s (Img: 0.13s, Coords: 0.00s)
Image 2024-03-07_14-47-11-870333.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-11-937067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-003800.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-12-070533.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-12-137267.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-12-204000.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-270733.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-337467.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-404200.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-470933.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-537667.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-604400.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-12-671133.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-12-737867.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-804600.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-871333.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-12-938067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-13-004800.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-071533.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-138267.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-205000.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-13-271733.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-338467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-405200.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-471933.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-538667.png saved in 0.08s (Img: 0.07s, Coords: 0.00s)
Image 2024-03-07_14-47-13-605400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-672133.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-738867.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-805600.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-13-872333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-13-939067.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-14-005800.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-14-072533.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-14-139267.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-14-206000.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-14-272733.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-14-339467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-14-406200.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-14-472933.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-14-539667.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-14-606400.png saved in 0.13s (Img: 0.13s, Coords: 0.00s)
Image 2024-03-07_14-47-14-673133.png saved in 0.14s (Img: 0.13s, Coords: 0.00s)
Image 2024-03-07_14-47-14-739867.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-14-806600.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-14-873333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-14-940067.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-15-006800.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-15-073533.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-15-140267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-15-207000.png saved in 0.08s (Img: 0.07s, Coords: 0.00s)
Image 2024-03-07_14-47-15-273733.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-340467.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-407200.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-15-473933.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-540667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-607400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-674133.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-740867.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-15-807600.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-15-874333.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-15-941067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-007800.png saved in 0.16s (Img: 0.16s, Coords: 0.00s)
Image 2024-03-07_14-47-16-074533.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-16-141267.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-208000.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-16-274733.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-341467.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-408200.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-474933.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-541667.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-608400.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-675133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-741867.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-808600.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-875333.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-16-942067.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-008800.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-075533.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-142267.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-17-209000.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-17-275733.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-17-342467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-409200.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-17-475933.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-542667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-609400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-17-676133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-17-742867.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-17-809600.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-17-876333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-17-943067.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-18-009800.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-076533.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-143267.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-210000.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-18-276733.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-18-343467.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-410200.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-476933.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-543667.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-610400.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-677133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-18-743867.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-810600.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-877333.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-18-944067.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-010800.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-19-077533.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-19-144267.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-19-211000.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-277733.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-344467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-411200.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-19-477933.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-544667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-19-611400.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-19-678133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-19-744867.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-19-811600.png saved in 0.11s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-19-878333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-19-945067.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-011800.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-20-078533.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-145267.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-20-212000.png saved in 0.08s (Img: 0.07s, Coords: 0.00s)
Image 2024-03-07_14-47-20-278733.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-20-345467.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-20-412200.png saved in 0.13s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-20-478933.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-20-545667.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-612400.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-679133.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-745867.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-20-812600.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-20-879333.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-20-946067.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-21-012800.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-079533.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-146267.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-213000.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-21-279733.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-21-346467.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-21-413200.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-21-479933.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-21-546667.png saved in 0.11s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-21-613400.png saved in 0.12s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-21-680133.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-746867.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-813600.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-21-880333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-21-947067.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-013800.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-22-080533.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-22-147267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-214000.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-22-280733.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-347467.png saved in 0.16s (Img: 0.15s, Coords: 0.00s)
Image 2024-03-07_14-47-22-414200.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-480933.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-22-547667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-22-614400.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-681133.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-22-747867.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-22-814600.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-881333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-22-948067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-014800.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-23-081533.png saved in 0.10s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-23-148267.png saved in 0.11s (Img: 0.11s, Coords: 0.00s)
Image 2024-03-07_14-47-23-215000.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-281733.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-23-348467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-23-415200.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-23-481933.png saved in 0.11s (Img: 0.10s, Coords: 0.00s)
Image 2024-03-07_14-47-23-548667.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-23-615400.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-23-682133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-748867.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-815600.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-882333.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-23-949067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-015800.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-082533.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-149267.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-216000.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-282733.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-349467.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-416200.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-482933.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-549667.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-616400.png saved in 0.14s (Img: 0.13s, Coords: 0.00s)
Image 2024-03-07_14-47-24-683133.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-24-749867.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-816600.png saved in 0.08s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-883333.png saved in 0.09s (Img: 0.08s, Coords: 0.00s)
Image 2024-03-07_14-47-24-950067.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-25-016800.png saved in 0.12s (Img: 0.12s, Coords: 0.00s)
Image 2024-03-07_14-47-25-083533.png saved in 0.09s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-25-150267.png saved in 0.10s (Img: 0.09s, Coords: 0.00s)
Image 2024-03-07_14-47-25-217000.png saved in 0.13s (Img: 0.13s, Coords: 0.00s)
